color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,X
Color,Peter Chelsom,122,82,23,6,David Sparrow,11,49968653,1767
Color,Peter Hyams,62,99,0,186,Bruce McGill,664,44450000,1768
Color,Ben Stiller,135,90,0,8000,Alexander Skarsgård,14000,45162741,1769
Color,Lasse Hallström,184,115,529,325,Noah Lomax,576,71346930,1770
Color,Kenny Ortega,36,96,197,115,Omri Katz,580,39514713,1771
Color,Scott Hicks,171,104,96,559,Lily Rabe,943,43097652,1772
Color,Matthew Vaughn,447,117,905,385,Deborah Twiss,553,48043505,1773
Color,Ruben Fleischer,220,83,181,459,Dilshad Vadsaria,731,37053924,1774
Color,Patrick Lussier,122,99,71,1000,Danny Masterson,18000,33000377,1775
Color,Miguel Arteta,119,81,44,3000,Steve Carell,35000,66950483,1776
Color,Joe Wright,177,135,456,241,Brenda Blethyn,422,38372662,1777
Color,Ridley Scott,302,117,0,521,Sean Young,11000,27000000,1778
Color,Michael Caton-Jones,44,139,105,902,Jason Flemyng,14000,31600000,1779
Color,McG,211,123,368,114,Richard Sammel,933,30688364,1780
Color,James Gray,222,117,115,97,Oleg Taktarov,3000,28563179,1781
Color,Janusz Kaminski,100,97,710,258,Bob Clendenin,497,16779636,1782
Color,Jacques Perrin,100,81,63,,Philippe Labro,63,10762178,1783
Color,Donald Petrie,98,103,80,585,Carlos Ponce,806,17324744,1784
Color,Jay Roach,74,119,116,385,Mary McCormack,738,8888143,1785
Color,Brian Levant,97,94,32,453,Amber Valletta,1000,24268828,1786
Color,Michael Ritchie,21,89,23,899,Francis Capra,1000,8119205,1787
Color,John Carpenter,156,98,0,900,Clea DuVall,26000,8434601,1788
Color,David Gordon Green,125,107,234,660,Zoe Kazan,1000,6998324,1789
Color,Burr Steers,225,108,23,845,Bella Heathcote,2000,10907291,1790
Color,Martin Scorsese,85,134,17000,0,Tulku Jamyang Kunga Tenzin,2,5532301,1791
Color,Robert B. Weide,135,110,53,87,Katherine Parkinson,480,2775593,1792
Color,Jeff Wadlow,350,103,65,405,Donald Faison,17000,28751715,1793
Color,Agustín Díaz Yanes,31,145,13,278,Elena Anaya,10000,,1794
Color,Camille Delamarre,177,100,11,561,Robert Maillet,23000,20285518,1795
Color,John Glen,106,131,46,293,Kabir Bedi,594,67900000,1796
Color,Judd Apatow,251,133,0,529,Martin Starr,11000,148734225,1797
Color,Nick Cassavetes,148,109,415,228,Sofia Vassilieva,673,49185998,1798
Color,Malcolm D. Lee,76,114,92,436,Mike Epps,940,42168445,1799
Color,David Lean,52,164,767,162,Judy Davis,358,26400000,1800
Color,Richard Eyre,220,92,14,78,Andrew Simpson,386,17508670,1801
Color,Gavin Hood,131,122,151,11000,Jake Gyllenhaal,24000,9664316,1802
,,,,,,,,,1803
Color,Nicholas Meyer,112,110,120,664,Kurtwood Smith,12000,74888996,1804
Color,Callie Khouri,93,116,144,477,Fionnula Flanagan,1000,69586544,1805
Color,Jon Favreau,370,106,4000,591,Bill Murray,19000,362645141,1806
Color,Gary Fleder,83,115,39,685,Tony Goldwyn,11000,60491560,1807
Color,John Landis,125,148,644,326,Aretha Franklin,1000,54200000,1808
Color,Sanaa Hamri,73,119,43,523,Blythe Danner,953,44087387,1809
Color,Todd Graff,98,118,650,715,Jeremy Jordan,1000,30920167,1810
Color,Chris Weitz,158,101,129,3,Christopher Webster,66,40566655,1811
Color,Steve Miner,152,82,49,429,Bridget Fonda,1000,31768374,1812
Color,Paul McGuigan,202,110,118,1000,Morgan Freeman,13000,22494487,1813
Color,Philip Kaufman,80,193,133,820,Scott Glenn,2000,21500000,1814
Color,Roland Emmerich,288,130,776,358,Joely Richardson,898,4463292,1815
Color,Wolfgang Petersen,99,94,249,271,Barret Oliver,523,,1816
Color,Alex Proyas,222,111,295,531,William Hurt,3000,14337579,1817
Color,Saul Dibb,194,110,10,844,Hayley Atwell,3000,13823741,1818
,,,,,,,,,1819
Color,Walter Murch,56,109,181,137,Jean Marsh,303,,1820
Color,Richard Linklater,63,123,0,324,Lew Temple,11000,10297897,1821
Color,Christian Alvart,167,109,22,355,Callum Rennie,14000,13248477,1822
Color,E. Elias Merhige,101,99,54,398,Kevin Chamberlin,748,8712564,1823
Color,Menno Meyjes,118,106,43,460,Richard Schiff,1000,7486906,1824
Color,Robert Rodriguez,76,89,0,640,Joel McHale,2000,38536376,1825
Color,Jodie Foster,268,98,0,638,Jack O'Connell,8000,41008532,1826
Color,Ronny Yu,95,93,31,57,Junix Inocian,783,5204007,1827
Color,Joel Schumacher,78,112,541,638,Philip Seymour Hoffman,22000,4485485,1828
Color,Renny Harlin,127,101,212,749,Clifton Collins Jr.,1000,4476235,1829
Color,Barry Levinson,137,104,272,17000,Robin Wright,22000,1089365,1830
 Black and White,Norman Jewison,54,120,278,387,Colin Salmon,844,763044,1831
Color,Kenneth Branagh,38,135,0,3,Amy Carson,5,,1832
Color,Steve Carr,167,91,41,328,Adhir Kalyan,567,20819129,1833
Color,Mark Waters,129,97,70,512,Julie Gonzalo,2000,110222438,1834
Color,Judd Apatow,217,133,0,218,Romany Malco,7000,109243478,1835
Color,John Madden,134,123,108,239,Martin Clunes,1000,100241322,1836
Color,Scott Frank,253,114,71,313,Boyd Holbrook,14000,25977365,1837
Color,Ivan Reitman,46,111,425,344,Cathy Moriarty,743,91457688,1838
Color,David Gordon Green,232,117,234,919,Gary Cole,11000,87341380,1839
Color,Andy Tennant,92,121,72,343,Dougray Scott,1000,65703412,1840
Color,Kevin Costner,153,139,0,648,Michael Jeter,3000,58328680,1841
Color,Joel Schumacher,49,115,541,442,Oliver Platt,8000,61490000,1842
,,,,,,,,,1843
 Black and White,Richard Attenborough,56,175,0,14,Dirk Bogarde,385,50800000,1844
Color,Wes Craven,224,85,0,178,Carl Gilliard,332,57859105,1845
Color,David R. Ellis,175,90,160,392,Michael Landes,748,46455802,1846
Color,Joel Coen,197,107,0,577,Tim Blake Nelson,1000,45506619,1847
Color,Scott Stewart,226,100,124,534,Kate Walsh,2000,40168080,1848
Color,Michael Bay,335,129,0,385,Larry Hankin,12000,49874933,1849
Color,Paul Weitz,157,109,80,2000,Ty Burrell,19000,45489752,1850
Color,Jonathan Frakes,69,94,906,528,Paula Garcés,2000,36985501,1851
Color,Lawrence Kasdan,46,133,759,67,Todd Allen,826,33200000,1852
Color,Jim Sheridan,217,105,260,3000,Jake Gyllenhaal,20000,28501651,1853
Color,Kevin Allen,55,100,8,588,Frankie Muniz,1000,23222861,1854
Color,Garry Marshall,200,113,0,307,Common,22000,54540525,1855
Color,Michael Cristofer,93,118,49,155,Gregory Itzin,11000,16252765,1856
Color,James McTeigue,265,110,160,427,Dave Legeno,771,16005978,1857
Color,Donald Petrie,82,110,80,509,Ray Romano,826,14469428,1858
Color,Andrew Morahan,32,99,5,535,Mako,1000,13829734,1859
Color,Bob Rafelson,42,101,30,223,Mike Starr,1000,1075288,1860
Color,Michael Cohn,22,100,2,512,Chris Bauer,642,,1861
Color,Woody Allen,116,103,11000,277,Elizabeth Berkley,11000,7496522,1862
Color,David O. Russell,56,100,737,816,Kirstie Alley,15000,,1863
Color,Alan Shapiro,23,95,0,26,Chelsea Field,442,20047715,1864
Color,Tarsem Singh,178,117,763,523,Derek Luke,16000,12276810,1865
Color,Fernando Meirelles,226,129,353,151,Danny Huston,883,33565375,1866
Color,Mel Gibson,406,120,0,113,Maia Morgenstern,260,499263,1867
Color,Chris Columbus,57,125,0,711,Mara Wilson,49000,219200000,1868
Color,Barry Levinson,100,133,272,628,Valeria Golino,10000,172825435,1869
Color,Clint Eastwood,366,116,16000,198,Dreama Walker,16000,148085755,1870
Color,Oliver Stone,242,129,0,655,Scott Glenn,2000,25517500,1871
Color,Pierre Morel,309,93,180,485,Holly Valance,14000,145000989,1872
Color,Michael Hoffman,85,118,97,437,Gerald McRaney,775,26761283,1873
Color,Mick Jackson,48,129,81,164,Mike Starr,970,121945720,1874
 Black and White,Steven Spielberg,174,185,14000,212,Embeth Davidtz,14000,96067179,1875
Color,Tate Taylor,373,146,150,2000,Bryce Dallas Howard,15000,169705587,1876
Color,Bill Condon,224,128,386,203,Peter Capaldi,19000,3254172,1877
Color,Raja Gosnell,94,93,67,596,Linda Cardellini,4000,84185387,1878
Color,Oleg Stepchenko,25,107,0,48,Igor Jijikine,1000,,1879
Color,Ronny Yu,273,97,31,662,Jason Ritter,918,82163317,1880
Color,Michael Winterbottom,78,101,187,127,Ava Acres,554,,1881
Color,John A. Davis,66,82,8,179,Rob Paulsen,770,80920948,1882
Color,Matt Reeves,459,85,198,387,Ben Feldman,2000,80034302,1883
Color,Michael Pressman,68,88,34,445,Paige Turco,642,78656813,1884
Color,Brian De Palma,123,119,0,188,Billy Drago,22000,76270454,1885
Color,Ethan Coen,488,122,1000,883,Stephen Root,2000,74273505,1886
Color,Tim Story,146,99,167,460,Tika Sumpter,655,134141530,1887
Color,Sharon Maguire,168,97,11,887,Jim Broadbent,14000,71500556,1888
Color,Lasse Hallström,152,121,529,163,Leslie Caron,541,71309760,1889
Color,Charles Herman-Wurmfeld,133,95,0,643,Bruce McGill,934,89808372,1890
Color,Andy Fickman,139,105,99,433,Gedde Watanabe,3000,77264926,1891
Color,Ivan Reitman,245,108,425,766,Greta Gerwig,20000,70625986,1892
Color,George P. Cosmatos,84,134,170,472,Dana Delany,2000,56505065,1893
Color,Andrzej Bartkowiak,70,115,43,775,Delroy Lindo,5000,55973336,1894
Color,Richard Donner,154,107,503,108,Patrick Troughton,264,,1895
Color,James Wong,216,86,70,318,Gina Holden,440,54098051,1896
Color,Scott Hicks,170,101,96,204,Riley Thomas Stewart,713,60443237,1897
Color,Gabor Csupo,181,96,47,3000,Zooey Deschanel,14000,82234139,1898
Color,Marc Forster,226,101,395,2000,Kate Winslet,40000,51676606,1899
Color,Tyler Perry,24,100,0,400,Tika Sumpter,975,52528330,1900
Color,Joe Carnahan,408,117,248,726,Frank Grillo,14000,51533608,1901
Color,John Polson,180,101,21,317,Dylan Baker,22000,51097664,1902
Color,Adam McKay,181,98,285,7000,Will Ferrell,640000,84136909,1903
Color,Martin Scorsese,192,146,17000,635,Mike Starr,22000,46836394,1904
Color,Harald Zwart,79,102,91,434,Frankie Muniz,1000,47285499,1905
Color,Kirk Jones,128,97,52,579,Kelly Macdonald,14000,47124400,1906
Color,Brian De Palma,147,142,0,638,F. Murray Abraham,14000,44700000,1907
Color,Steve Oedekerk,49,98,176,468,Michael McKean,742,44455658,1908
Color,Bernardo Bertolucci,75,219,973,400,Joan Chen,1000,43984230,1909
Color,Baltasar Kormákur,270,109,175,733,David O'Hara,24000,66489425,1910
Color,Brett Ratner,29,97,420,585,Paul Sorvino,695,41067398,1911
Color,Paul Thomas Anderson,398,158,0,104,Paul F. Tompkins,272,40218903,1912
Color,Cathy Malkasian,38,85,0,503,Flea,1000,39880476,1913
Color,John Eng,45,80,0,362,Cree Summer,971,39399750,1914
Color,Malcolm D. Lee,81,86,92,466,Eddie Griffin,744,38230435,1915
Color,Ken Kwapis,88,119,42,917,America Ferrera,2000,39008741,1916
Color,Chris Nahon,116,98,20,872,Bridget Fonda,5000,36833473,1917
Color,Fred Wolf,129,97,29,816,Katharine McPhee,15000,48237389,1918
Color,Bille Woodruff,72,105,23,485,Keshia Knight Pulliam,1000,36310118,1919
Color,Craig Gillespie,151,124,44,367,Suraj Sharma,4000,36447959,1920
 Black and White,Phillip Noyce,198,97,176,10000,Meryl Streep,12000,45089048,1921
Color,Dennie Gordon,66,105,29,742,Oliver James,14000,35990505,1922
Color,Victor Salva,167,104,108,177,Jonathan Breck,296,35143332,1923
Color,Mark Helfrich,127,101,7,440,Dan Fogler,1000,35000629,1924
Color,Andrzej Bartkowiak,109,101,43,432,Tom Arnold,5000,34604054,1925
Color,Stephen Daldry,174,114,335,530,Stephen Dillane,11000,41597830,1926
Color,Andy Fickman,91,105,99,960,Alexandra Breckenridge,17000,33687630,1927
Color,Steve Bendelack,151,90,68,100,Emma de Caunes,328,32553210,1928
Color,Dwight H. Little,94,97,27,522,Salli Richardson-Whitfield,601,31526393,1929
Color,Guillaume Canet,91,144,0,745,Lili Taylor,15000,41229,1930
Color,Kirsten Sheridan,148,114,59,403,Aaron Staton,49000,31655091,1931
Color,Shekhar Kapur,141,124,159,240,John Gielgud,288,30012990,1932
Color,Ronny Yu,114,89,31,71,Park Bench,285,32368960,1933
Color,Richard Fleischer,79,160,130,288,Richard Anderson,469,14500000,1934
Color,Bob Spiers,33,93,14,199,Richard Briers,1000,29247405,1935
Color,David Gordon Green,146,87,234,370,J.B. Smoove,904,30538669,1936
Color,Damien Dante Wayans,83,88,82,571,Essence Atkins,756,25615792,1937
Color,Frank Darabont,199,142,0,461,Jeffrey DeMunn,11000,28341469,1938
Color,Simon Wincer,71,92,23,162,Paul Hogan,460,25590119,1939
Color,Bobby Farrelly,62,117,101,743,Lin Shaye,13000,24944213,1940
Color,Rupert Wyatt,175,111,81,81,Cjon Saulsberry,3000,33631221,1941
Color,John Wells,322,121,53,8000,Meryl Streep,19000,37738400,1942
Color,Tim Fywell,67,98,3,28,Trevor Blumas,90,24381334,1943
Color,Nigel Cole,112,107,13,165,Tyrone Giordano,618,21835784,1944
Color,Dexter Fletcher,216,106,452,141,Taron Egerton,20000,15785632,1945
Color,Spike Lee,48,136,0,3000,Milla Jovovich,18000,21554585,1946
Color,Jeremy Leven,44,97,19,977,Marlon Brando,40000,22200000,1947
,,,,,,,,,1948
,Lasse Hallström,162,108,529,690,Henry Thomas,17000,80014842,1949
Color,Sylvain White,213,97,41,619,Jason Patric,11000,23527955,1950
Color,Troy Nixey,298,99,24,155,Alan Dale,3000,24042490,1951
Color,Philip G. Atwell,119,103,5,874,Jet Li,26000,22466994,1952
Color,Paul Thomas Anderson,251,95,0,98,Emily Watson,11000,17791031,1953
Color,Jeff Schaffer,92,93,17,360,Scott Mechlowicz,13000,17718223,1954
Color,Don Michael Paul,58,98,70,223,Nia Peeples,462,15361537,1955
Color,Paul Feig,73,90,176,825,Rob Riggle,931,16647384,1956
Color,James Bridges,28,107,21,418,Phoebe Cates,967,16118077,1957
Color,Steve Barron,19,90,48,376,Udo Kier,940,15091542,1958
Color,Bill Paxton,86,120,0,58,Matthew Knight,577,15331289,1959
Color,Richard Kelly,287,115,219,258,Gillian Jacobs,902,15045676,1960
Color,Carter Smith,233,93,27,49,Jonathan Tucker,960,17427926,1961
Color,John Schlesinger,86,99,154,347,Rupert Everett,774,14983572,1962
Color,Wes Craven,160,107,0,255,Emily Meade,798,14637490,1963
Color,Luke Greenfield,126,110,42,111,Timothy Bottoms,355,14589444,1964
Color,Ringo Lam,50,101,17,218,Zach Grenier,900,14095303,1965
Color,Bruce McCulloch,52,85,54,455,Megan Mullally,985,13973532,1966
Color,Brian Helgeland,260,132,241,151,Paul Anderson,27000,1865774,1967
Color,Akiva Schaffer,111,88,82,432,Jorma Taccone,874,13920741,1968
Color,David R. Ellis,231,90,160,852,Joel David Moore,963,18860403,1969
Color,Alan Parker,99,145,317,70,Devon Murray,876,13038660,1970
Color,Ivan Reitman,159,110,425,148,Chi McBride,3000,28831145,1971
Color,Tobe Hooper,159,101,365,141,Steve Railsback,338,,1972
,,,,,,,,,1973
Color,Robert Redford,199,122,0,939,Tom Wilkinson,18000,11538204,1974
Color,Catherine Hardwicke,119,107,308,872,Michael Angarano,13000,11008432,1975
Color,Patricia Riggen,120,127,36,399,James Brolin,562,12188642,1976
Color,John Carpenter,180,99,0,52,Kate Burton,400,11100000,1977
Color,Pascal Chaumeil,58,104,8,8,Malonn Lévana,172,,1978
Color,Gavin O'Connor,317,140,149,581,Frank Grillo,27000,13651662,1979
 Black and White,Neil Jordan,44,133,277,8000,Liam Neeson,25000,11030963,1980
Color,Ron Maxwell,22,271,33,251,William Morgan Sheppard,854,10769960,1981
Color,Kimberly Peirce,143,112,108,2000,Channing Tatum,23000,10911750,1982
Color,Stephen Gaghan,72,99,79,956,Zooey Deschanel,16000,10719367,1983
Color,Jonathan Kaplan,70,100,57,92,Tom Amandes,181,10114315,1984
Color,Ole Bornedal,264,92,30,309,Madison Davenport,941,49122319,1985
Color,Richard Benjamin,20,105,121,354,Jane Krakowski,3000,10070000,1986
Color,Rod Lurie,190,110,37,268,Laz Alonso,10000,10324441,1987
Color,Lasse Hallström,142,116,529,174,Christopher Evan Welch,442,7156933,1988
Color,Craig R. Baxley,27,88,22,120,Sam McMurray,174,9286314,1989
Color,John Hillcoat,355,111,214,3000,Charlize Theron,10000,56692,1990
Color,John Guillermin,21,117,71,42,Donovan Scott,433,,1991
Color,Marcos Siega,31,95,32,324,Nick Cannon,843,5654777,1992
Color,J.B. Rogers,87,95,6,248,Chris Klein,849,5516708,1993
Color,Roger Donaldson,126,127,79,50,Antony Starr,12000,5128124,1994
Color,David R. Ellis,285,105,160,490,Kenan Thompson,852,34014398,1995
Color,Rachel Talalay,60,104,54,919,Lori Petty,6000,4064333,1996
Color,Jeffrey W. Byrd,23,95,2,807,Loretta Devine,927,4006906,1997
Color,Fernando Meirelles,229,121,353,18,Joe Pingue,45,3073392,1998
Color,Uwe Boll,143,92,892,492,Udo Kier,783,1550000,1999
Color,Roman Polanski,376,80,2000,132,Christoph Waltz,14000,,2000
Color,Atom Egoyan,97,107,460,490,Alison Lohman,14000,871527,2001
Color,Andrew Adamson,73,91,80,31,Erica Linz,473,12495865,2002
Color,Robert Towne,28,117,162,745,Monica Potter,2000,777423,2003
Color,Richard Linklater,160,107,0,240,Aidan McArdle,962,1186957,2004
Color,Giuseppe Tornatore,124,131,911,232,Sean Buchanan,5000,85433,2005
Color,Werner Herzog,280,122,0,407,Shea Whigham,12000,1697956,2006
Color,Ben Stassen,56,88,4,602,Jenny McCarthy,783,,2007
Color,Guillaume Canet,118,134,0,92,Benoît Magimel,541,183662,2008
Color,Taylor Hackford,49,117,138,416,Bai Ling,908,134904,2009
Color,Jérôme Deschamps,4,80,0,0,André Wilms,44,,2010
Color,Inna Evlannikova,16,85,0,7,Evgeniy Mironov,21,,2011
Color,Ridley Scott,336,138,0,1000,Brad Pitt,13000,16969390,2012
Color,Jonathan English,91,121,9,520,Mackenzie Crook,1000,,2013
Color,Sergey Bondarchuk,16,134,27,87,Dan O'Herlihy,279,,2014
Color,Teddy Chan,65,100,3,55,Charlie Yeung,79,129115,2015
,Mario Van Peebles,7,100,535,399,Mario Van Peebles,668,,2016
Color,Stephen Frears,51,119,350,418,Peter Capaldi,18000,34700000,2017
Color,Walter Salles,252,137,179,4000,Viggo Mortensen,17000,717753,2018
Color,Leonard Nimoy,106,119,12000,643,Nichelle Nichols,12000,109713132,2019
Color,Sylvester Stallone,285,139,13000,461,Burt Young,13000,70269171,2020
Color,Ericson Core,163,114,19,848,Edgar Ramírez,1000,28772222,2021
Color,Wes Craven,195,120,0,221,Jada Pinkett Smith,865,101334374,2022
Color,Gavin O'Connor,123,98,149,439,Noah Emmerich,20000,1512815,2023
Color,Tim Story,52,106,167,676,Regina Hall,966,65182182,2024
Color,Jonathan Lynn,129,98,36,900,Matthew Perry,13000,57262492,2025
Color,Herbert Ross,60,107,71,304,Chris Penn,967,80000000,2026
Color,Todd Phillips,123,88,480,497,Leah Remini,8000,74608545,2027
Color,Terry Gilliam,84,137,0,161,David Hyde Pierce,12000,41895491,2028
Color,Danny Cannon,125,100,41,970,Mekhi Phifer,45000,39989008,2029
Color,Bonnie Hunt,106,115,597,597,Jim Belushi,893,32662299,2030
Color,Kevin Smith,247,101,0,92,Jeff Anderson,218,31452765,2031
Color,Neil LaBute,156,110,119,265,Pruitt Taylor Vince,11000,25167270,2032
Color,Grant Heslov,271,94,293,939,Jeff Bridges,18000,32416109,2033
Color,George Gallo,45,88,269,384,Eddie Griffin,1000,20218,2034
Color,James Mangold,133,127,446,898,Clea DuVall,11000,28871190,2035
Color,Robert Luketic,84,95,126,886,Gary Cole,2000,16964743,2036
Color,Tim Hill,70,87,25,611,F. Murray Abraham,1000,16290976,2037
Color,Sidney Lumet,32,118,0,227,Diana Ross,738,13000000,2038
Color,Brian Robbins,51,107,48,940,Ellen Albertini Dow,1000,12372410,2039
Color,Ron Shelton,73,124,41,197,Robert Wagner,512,8427204,2040
Color,Douglas McGrath,169,89,41,847,Busy Philipps,2000,9639242,2041
Color,Alexandre Aja,365,88,192,847,Kelly Brook,3000,25003072,2042
 Black and White,Kevin Spacey,113,118,18000,286,Bob Hoskins,18000,6144806,2043
Color,Steve Boyum,18,93,9,254,M.C. Gainey,23000,4308981,2044
Color,Richard Williams,10,80,18,73,Kenneth Williams,742,669276,2045
Color,Mary McGuckian,16,120,6,382,F. Murray Abraham,22000,42880,2046
Color,George Tillman Jr.,196,98,88,706,Tom Berenger,12000,23225911,2047
Color,Hayao Miyazaki,212,119,6000,422,Blythe Danner,23000,4710455,2048
Color,Ruben Fleischer,445,88,181,11,Bill Murray,15000,75590286,2049
Color,Peter Jackson,446,201,0,84,Thomas Kretschmann,6000,218051260,2050
 Black and White,Frank Coraci,108,90,153,427,Clint Howard,11000,161487252,2051
Color,Irvin Kershner,223,127,883,441,Kenny Baker,11000,290158751,2052
Color,Michael Bay,63,119,0,244,Tchéky Karyo,10000,65807024,2053
Color,David Zucker,43,85,119,144,Priscilla Presley,3000,86930411,2054
Color,James Wong,211,98,70,591,Brendan Fehr,1000,53302314,2055
Color,George Clooney,421,101,0,1000,Philip Seymour Hoffman,33000,40962534,2056
Color,David Twohy,214,112,123,787,Radha Mitchell,14000,39235088,2057
Color,Tony Goldwyn,92,97,956,99,Ellen Barkin,20000,27338033,2058
Color,Spike Jonze,574,126,0,105,Brian Johnson,19000,25556065,2059
Color,Dexter Fletcher,216,106,452,141,Taron Egerton,20000,15785632,2060
Color,John Dahl,140,97,131,62,Jessica Bowman,23000,21973182,2061
